"response","tgrep_id","workerid","Answer.condition","Answer.time_in_minutes","slide_number_in_experiment","speaker_cond"
"[0, 'not_sure']","examplecheckbox2",13,"undefined",10.9804666666667,3,"exp01"
"[0, 'true']","example2",13,"undefined",10.9804666666667,3,"exp01"
"[1, 'false']","example3",13,"undefined",10.9804666666667,4,"exp01"
"[0.99, 'false']","example4",13,"undefined",10.9804666666667,5,"exp01"
"[0.66, 'false']","example5",13,"undefined",10.9804666666667,6,"exp01"
"[0, 'false']","example5",13,"undefined",10.9804666666667,6,"exp01"
"[0.98, False]","control3",13,"undefined",10.9804666666667,8,"exp01"
"[0.99, True]","63221:32",13,"undefined",10.9804666666667,9,"exp01"
"[1, True]","2722:7",13,"undefined",10.9804666666667,10,"exp01"
"[1, True]","164368:12",13,"undefined",10.9804666666667,11,"exp01"
"[0.99, True]","55920:12",13,"undefined",10.9804666666667,12,"exp01"
"[0, False]","control2",13,"undefined",10.9804666666667,13,"exp01"
"[0.99, True]","129171:26",13,"undefined",10.9804666666667,14,"exp01"
"[0.98, True]","55892:50",13,"undefined",10.9804666666667,15,"exp01"
"[0.98, True]","135453:35",13,"undefined",10.9804666666667,16,"exp01"
"[1, True]","177105:58",13,"undefined",10.9804666666667,17,"exp01"
"[1, True]","177474:15",13,"undefined",10.9804666666667,18,"exp01"
"[0.98, True]","87654:14",13,"undefined",10.9804666666667,19,"exp01"
"[0.59, True]","164352:16",13,"undefined",10.9804666666667,20,"exp01"
"[0.99, True]","148183:40",13,"undefined",10.9804666666667,21,"exp01"
"[0.99, True]","30391:38",13,"undefined",10.9804666666667,22,"exp01"
"[1, True]","159124:81",13,"undefined",10.9804666666667,23,"exp01"
"[0.99, True]","164858:59",13,"undefined",10.9804666666667,24,"exp01"
"[0.57, True]","66765:5",13,"undefined",10.9804666666667,25,"exp01"
"[0, False]","control1",13,"undefined",10.9804666666667,26,"exp01"
"[0.99, True]","control4",13,"undefined",10.9804666666667,27,"exp01"
"[0, True]","159588:39",13,"undefined",10.9804666666667,28,"exp01"
"[0.99, True]","18087:40",13,"undefined",10.9804666666667,29,"exp01"
"[0.02, True]","161373:22",13,"undefined",10.9804666666667,30,"exp01"
"[0.01, True]","13469:7",13,"undefined",10.9804666666667,31,"exp01"
"[0.96, 'true']","example1",14,"undefined",27.4835333333333,2,"exp01"
"[0, 'not_sure']","examplecheckbox2",14,"undefined",27.4835333333333,3,"exp01"
"[0.06, 'true']","example2",14,"undefined",27.4835333333333,3,"exp01"
"[1, 'false']","example3",14,"undefined",27.4835333333333,4,"exp01"
"[1, 'false']","example4",14,"undefined",27.4835333333333,5,"exp01"
"[0.59, 'false']","example5",14,"undefined",27.4835333333333,6,"exp01"
"[0, 'false']","example5",14,"undefined",27.4835333333333,6,"exp01"
"[0.97, False]","135453:35",14,"undefined",27.4835333333333,8,"exp01"
"[0.11, True]","177474:15",14,"undefined",27.4835333333333,9,"exp01"
"[0.98, False]","159588:39",14,"undefined",27.4835333333333,10,"exp01"
"[0.19, False]","55920:12",14,"undefined",27.4835333333333,11,"exp01"
"[0.96, False]","164352:16",14,"undefined",27.4835333333333,12,"exp01"
"[0.01, True]","55892:50",14,"undefined",27.4835333333333,13,"exp01"
"[0.07, False]","129171:26",14,"undefined",27.4835333333333,14,"exp01"
"[0.12, False]","13469:7",14,"undefined",27.4835333333333,15,"exp01"
"[0.99, False]","164858:59",14,"undefined",27.4835333333333,16,"exp01"
"[0.04, True]","87654:14",14,"undefined",27.4835333333333,17,"exp01"
"[0.06, False]","18087:40",14,"undefined",27.4835333333333,18,"exp01"
"[0.26, False]","161373:22",14,"undefined",27.4835333333333,19,"exp01"
"[0.05, False]","control3",14,"undefined",27.4835333333333,20,"exp01"
"[0.06, False]","66765:5",14,"undefined",27.4835333333333,21,"exp01"
"[0.08, False]","2722:7",14,"undefined",27.4835333333333,22,"exp01"
"[0.01, False]","control2",14,"undefined",27.4835333333333,23,"exp01"
"[0.82, False]","177105:58",14,"undefined",27.4835333333333,24,"exp01"
"[0.07, False]","control4",14,"undefined",27.4835333333333,25,"exp01"
"[0.03, False]","30391:38",14,"undefined",27.4835333333333,26,"exp01"
"[0.06, False]","164368:12",14,"undefined",27.4835333333333,27,"exp01"
"[0.2, False]","148183:40",14,"undefined",27.4835333333333,28,"exp01"
"[0.42, False]","63221:32",14,"undefined",27.4835333333333,29,"exp01"
"[0.96, False]","159124:81",14,"undefined",27.4835333333333,30,"exp01"
"[0.01, False]","control1",14,"undefined",27.4835333333333,31,"exp01"
"[0.59, 'true']","example1",15,"undefined",4.03316666666667,2,"exp01"
"[0.52, 'true']","example2",15,"undefined",4.03316666666667,3,"exp01"
"[0.24, 'true']","example2",15,"undefined",4.03316666666667,3,"exp01"
"[0, 'true']","examplecheckbox3",15,"undefined",4.03316666666667,4,"exp01"
"[0.45, 'false']","example3",15,"undefined",4.03316666666667,4,"exp01"
"[0.79, 'false']","example3",15,"undefined",4.03316666666667,4,"exp01"
"[0.32, 'false']","example4",15,"undefined",4.03316666666667,5,"exp01"
"[0.83, 'false']","example4",15,"undefined",4.03316666666667,5,"exp01"
"[0.76, 'false']","example5",15,"undefined",4.03316666666667,6,"exp01"
"[0.2, 'false']","example5",15,"undefined",4.03316666666667,6,"exp01"
"[0.46, False]","159124:81",15,"undefined",4.03316666666667,8,"exp01"
"[0.75, False]","control3",15,"undefined",4.03316666666667,9,"exp01"
"[0.47, False]","135453:35",15,"undefined",4.03316666666667,10,"exp01"
"[0.79, False]","177105:58",15,"undefined",4.03316666666667,11,"exp01"
"[0.32, False]","164352:16",15,"undefined",4.03316666666667,12,"exp01"
"[0.46, False]","148183:40",15,"undefined",4.03316666666667,13,"exp01"
"[0.79, False]","164858:59",15,"undefined",4.03316666666667,14,"exp01"
"[0.19, False]","30391:38",15,"undefined",4.03316666666667,15,"exp01"
"[0.2, False]","control4",15,"undefined",4.03316666666667,16,"exp01"
"[0.67, False]","66765:5",15,"undefined",4.03316666666667,17,"exp01"
"[0.38, False]","55920:12",15,"undefined",4.03316666666667,18,"exp01"
"[0.3, False]","13469:7",15,"undefined",4.03316666666667,19,"exp01"
"[0.72, False]","129171:26",15,"undefined",4.03316666666667,20,"exp01"
"[0.25, False]","18087:40",15,"undefined",4.03316666666667,21,"exp01"
"[0.35, False]","161373:22",15,"undefined",4.03316666666667,22,"exp01"
"[0.76, False]","159588:39",15,"undefined",4.03316666666667,23,"exp01"
"[0.72, False]","2722:7",15,"undefined",4.03316666666667,24,"exp01"
"[0.37, False]","55892:50",15,"undefined",4.03316666666667,25,"exp01"
"[0.28, False]","control2",15,"undefined",4.03316666666667,26,"exp01"
"[0.28, False]","177474:15",15,"undefined",4.03316666666667,27,"exp01"
"[0.29, False]","87654:14",15,"undefined",4.03316666666667,28,"exp01"
"[0.43, False]","control1",15,"undefined",4.03316666666667,29,"exp01"
"[0.81, False]","164368:12",15,"undefined",4.03316666666667,30,"exp01"
"[0.36, False]","63221:32",15,"undefined",4.03316666666667,31,"exp01"
"[0.93, 'true']","example1",16,"undefined",17.36025,2,"exp01"
"[0, 'false']","examplecheckbox2",16,"undefined",17.36025,3,"exp01"
"[0.12, 'true']","example2",16,"undefined",17.36025,3,"exp01"
"[0.93, 'false']","example3",16,"undefined",17.36025,4,"exp01"
"[0.27, 'false']","example4",16,"undefined",17.36025,5,"exp01"
"[0.76, 'false']","example4",16,"undefined",17.36025,5,"exp01"
"[0.3, 'false']","example5",16,"undefined",17.36025,6,"exp01"
"[0.84, False]","control1",16,"undefined",17.36025,8,"exp01"
"[0.38, False]","66765:5",16,"undefined",17.36025,9,"exp01"
"[0.82, True]","55892:50",16,"undefined",17.36025,10,"exp01"
"[0.77, True]","177474:15",16,"undefined",17.36025,11,"exp01"
"[0.28, False]","control2",16,"undefined",17.36025,12,"exp01"
"[0.95, False]","18087:40",16,"undefined",17.36025,13,"exp01"
"[0.85, False]","164858:59",16,"undefined",17.36025,14,"exp01"
"[0.97, False]","63221:32",16,"undefined",17.36025,15,"exp01"
"[0.96, False]","177105:58",16,"undefined",17.36025,16,"exp01"
"[0.45, False]","control3",16,"undefined",17.36025,17,"exp01"
"[0.78, False]","13469:7",16,"undefined",17.36025,18,"exp01"
"[0.82, False]","159124:81",16,"undefined",17.36025,19,"exp01"
"[0.16, False]","129171:26",16,"undefined",17.36025,20,"exp01"
"[0.74, False]","2722:7",16,"undefined",17.36025,21,"exp01"
"[0.87, False]","164368:12",16,"undefined",17.36025,22,"exp01"
"[0.29, False]","135453:35",16,"undefined",17.36025,23,"exp01"
"[0.91, False]","control4",16,"undefined",17.36025,24,"exp01"
"[0.82, False]","30391:38",16,"undefined",17.36025,25,"exp01"
"[0.35, False]","164352:16",16,"undefined",17.36025,26,"exp01"
"[0.88, False]","55920:12",16,"undefined",17.36025,27,"exp01"
"[0.87, False]","148183:40",16,"undefined",17.36025,28,"exp01"
"[0.93, False]","161373:22",16,"undefined",17.36025,29,"exp01"
"[0.84, True]","87654:14",16,"undefined",17.36025,30,"exp01"
"[0.91, False]","159588:39",16,"undefined",17.36025,31,"exp01"
"[0.97, 'true']","example1",17,"undefined",38.13155,2,"exp01"
"[0.07, 'true']","example2",17,"undefined",38.13155,3,"exp01"
"[0.05, 'false']","example3",17,"undefined",38.13155,4,"exp01"
"[1, 'false']","example3",17,"undefined",38.13155,4,"exp01"
"[0.99, 'false']","example4",17,"undefined",38.13155,5,"exp01"
"[0.98, 'false']","example5",17,"undefined",38.13155,6,"exp01"
"[0.01, 'false']","example5",17,"undefined",38.13155,6,"exp01"
"[0.99, True]","159588:39",17,"undefined",38.13155,8,"exp01"
"[0.98, False]","18087:40",17,"undefined",38.13155,9,"exp01"
"[0, False]","55892:50",17,"undefined",38.13155,10,"exp01"
"[0.98, False]","129171:26",17,"undefined",38.13155,11,"exp01"
"[0.99, False]","66765:5",17,"undefined",38.13155,12,"exp01"
"[0.01, False]","177105:58",17,"undefined",38.13155,13,"exp01"
"[0.02, False]","control3",17,"undefined",38.13155,14,"exp01"
"[0.01, False]","control4",17,"undefined",38.13155,15,"exp01"
"[0.02, False]","13469:7",17,"undefined",38.13155,16,"exp01"
"[0.01, False]","161373:22",17,"undefined",38.13155,17,"exp01"
"[0, False]","87654:14",17,"undefined",38.13155,18,"exp01"
"[0.01, False]","control2",17,"undefined",38.13155,19,"exp01"
"[0, False]","177474:15",17,"undefined",38.13155,20,"exp01"
"[1, False]","control1",17,"undefined",38.13155,21,"exp01"
"[0.01, False]","63221:32",17,"undefined",38.13155,22,"exp01"
"[0, False]","2722:7",17,"undefined",38.13155,23,"exp01"
"[0.01, False]","55920:12",17,"undefined",38.13155,24,"exp01"
"[0.98, False]","159124:81",17,"undefined",38.13155,25,"exp01"
"[0, False]","164368:12",17,"undefined",38.13155,26,"exp01"
"[1, False]","135453:35",17,"undefined",38.13155,27,"exp01"
"[1, False]","148183:40",17,"undefined",38.13155,28,"exp01"
"[0.99, False]","164858:59",17,"undefined",38.13155,29,"exp01"
"[1, False]","30391:38",17,"undefined",38.13155,30,"exp01"
"[1, False]","164352:16",17,"undefined",38.13155,31,"exp01"
"[0.75, 'true']","example1",18,"undefined",4.8576,2,"exp01"
"[0, 'false']","examplecheckbox2",18,"undefined",4.8576,3,"exp01"
"[0, 'not_sure']","examplecheckbox2",18,"undefined",4.8576,3,"exp01"
"[0.77, 'true']","example2",18,"undefined",4.8576,3,"exp01"
"[0.19, 'true']","example2",18,"undefined",4.8576,3,"exp01"
"[0, 'true']","examplecheckbox3",18,"undefined",4.8576,4,"exp01"
"[0, 'not_sure']","examplecheckbox3",18,"undefined",4.8576,4,"exp01"
"[0.8, 'false']","example3",18,"undefined",4.8576,4,"exp01"
"[0.78, 'true']","example4",18,"undefined",4.8576,5,"exp01"
"[0.89, 'true']","example5",18,"undefined",4.8576,6,"exp01"
"[0.16, 'true']","example5",18,"undefined",4.8576,6,"exp01"
"[0.44, False]","control2",18,"undefined",4.8576,8,"exp01"
"[0.22, True]","129171:26",18,"undefined",4.8576,9,"exp01"
"[0.85, False]","177474:15",18,"undefined",4.8576,10,"exp01"
"[0.71, False]","164368:12",18,"undefined",4.8576,11,"exp01"
"[0.29, False]","161373:22",18,"undefined",4.8576,12,"exp01"
"[0.76, False]","159124:81",18,"undefined",4.8576,13,"exp01"
"[0.17, False]","177105:58",18,"undefined",4.8576,14,"exp01"
"[0.83, False]","164858:59",18,"undefined",4.8576,15,"exp01"
"[0.85, False]","13469:7",18,"undefined",4.8576,16,"exp01"
"[0.75, False]","66765:5",18,"undefined",4.8576,17,"exp01"
"[0.77, False]","2722:7",18,"undefined",4.8576,18,"exp01"
"[0.23, False]","30391:38",18,"undefined",4.8576,19,"exp01"
"[0.76, False]","135453:35",18,"undefined",4.8576,20,"exp01"
"[0.84, True]","control1",18,"undefined",4.8576,21,"exp01"
"[0.75, False]","63221:32",18,"undefined",4.8576,22,"exp01"
"[0.77, False]","control4",18,"undefined",4.8576,23,"exp01"
"[0.71, False]","control3",18,"undefined",4.8576,24,"exp01"
"[0.28, False]","87654:14",18,"undefined",4.8576,25,"exp01"
"[0.88, False]","18087:40",18,"undefined",4.8576,26,"exp01"
"[0.56, False]","55892:50",18,"undefined",4.8576,27,"exp01"
"[0.82, False]","159588:39",18,"undefined",4.8576,28,"exp01"
"[0.79, False]","164352:16",18,"undefined",4.8576,29,"exp01"
"[0.37, False]","148183:40",18,"undefined",4.8576,30,"exp01"
"[0.77, False]","55920:12",18,"undefined",4.8576,31,"exp01"
"[0.44, 'true']","example1",19,"undefined",10.8425,2,"exp01"
"[0.85, 'true']","example1",19,"undefined",10.8425,2,"exp01"
"[0.85, 'true']","example2",19,"undefined",10.8425,3,"exp01"
"[0.14, 'true']","example2",19,"undefined",10.8425,3,"exp01"
"[0, 'not_sure']","examplecheckbox3",19,"undefined",10.8425,4,"exp01"
"[0.7, 'false']","example3",19,"undefined",10.8425,4,"exp01"
"[0.84, 'true']","example4",19,"undefined",10.8425,5,"exp01"
"[0.22, 'false']","example5",19,"undefined",10.8425,6,"exp01"
"[0.58, False]","control2",19,"undefined",10.8425,8,"exp01"
"[0.55, False]","55920:12",19,"undefined",10.8425,9,"exp01"
"[0.48, False]","129171:26",19,"undefined",10.8425,10,"exp01"
"[0.66, False]","13469:7",19,"undefined",10.8425,11,"exp01"
"[0.45, False]","control3",19,"undefined",10.8425,12,"exp01"
"[0.62, False]","2722:7",19,"undefined",10.8425,13,"exp01"
"[0.59, False]","63221:32",19,"undefined",10.8425,14,"exp01"
"[0.71, False]","control4",19,"undefined",10.8425,15,"exp01"
"[0.48, False]","30391:38",19,"undefined",10.8425,16,"exp01"
"[0.69, False]","55892:50",19,"undefined",10.8425,17,"exp01"
"[0.48, False]","66765:5",19,"undefined",10.8425,18,"exp01"
"[0.81, False]","177105:58",19,"undefined",10.8425,19,"exp01"
"[0.5, False]","159124:81",19,"undefined",10.8425,20,"exp01"
"[0.6, False]","177474:15",19,"undefined",10.8425,21,"exp01"
"[0.73, True]","161373:22",19,"undefined",10.8425,22,"exp01"
"[0.65, False]","87654:14",19,"undefined",10.8425,23,"exp01"
"[0.51, False]","control1",19,"undefined",10.8425,24,"exp01"
"[0.65, False]","159588:39",19,"undefined",10.8425,25,"exp01"
"[0.6, False]","135453:35",19,"undefined",10.8425,26,"exp01"
"[0.84, False]","148183:40",19,"undefined",10.8425,27,"exp01"
"[0.61, False]","164858:59",19,"undefined",10.8425,28,"exp01"
"[0.78, False]","164368:12",19,"undefined",10.8425,29,"exp01"
"[0.6, False]","164352:16",19,"undefined",10.8425,30,"exp01"
"[0.68, False]","18087:40",19,"undefined",10.8425,31,"exp01"
"[0, 'not_sure']","examplecheckbox1",20,"undefined",7.39903333333333,2,"exp01"
"[1, 'true']","example1",20,"undefined",7.39903333333333,2,"exp01"
"[0, 'false']","examplecheckbox2",20,"undefined",7.39903333333333,3,"exp01"
"[0, 'true']","example2",20,"undefined",7.39903333333333,3,"exp01"
"[0, 'true']","examplecheckbox3",20,"undefined",7.39903333333333,4,"exp01"
"[0.71, 'false']","example3",20,"undefined",7.39903333333333,4,"exp01"
"[0, 'false']","example4",20,"undefined",7.39903333333333,5,"exp01"
"[0.97, 'false']","example4",20,"undefined",7.39903333333333,5,"exp01"
"[1, 'false']","example5",20,"undefined",7.39903333333333,6,"exp01"
"[0, 'false']","example5",20,"undefined",7.39903333333333,6,"exp01"
"[0, False]","control3",20,"undefined",7.39903333333333,8,"exp01"
"[0.48, False]","135453:35",20,"undefined",7.39903333333333,9,"exp01"
"[0, False]","control1",20,"undefined",7.39903333333333,10,"exp01"
"[0.48, False]","159588:39",20,"undefined",7.39903333333333,11,"exp01"
"[0, False]","161373:22",20,"undefined",7.39903333333333,12,"exp01"
"[0.91, False]","164352:16",20,"undefined",7.39903333333333,13,"exp01"
"[0.02, False]","30391:38",20,"undefined",7.39903333333333,14,"exp01"
"[0.03, False]","164368:12",20,"undefined",7.39903333333333,15,"exp01"
"[0.98, False]","164858:59",20,"undefined",7.39903333333333,16,"exp01"
"[0.02, False]","55920:12",20,"undefined",7.39903333333333,17,"exp01"
"[1, False]","129171:26",20,"undefined",7.39903333333333,18,"exp01"
"[0, False]","2722:7",20,"undefined",7.39903333333333,19,"exp01"
"[0.3, False]","18087:40",20,"undefined",7.39903333333333,20,"exp01"
"[0.95, False]","87654:14",20,"undefined",7.39903333333333,21,"exp01"
"[0.71, False]","177474:15",20,"undefined",7.39903333333333,22,"exp01"
"[0.14, False]","55892:50",20,"undefined",7.39903333333333,23,"exp01"
"[0.72, False]","13469:7",20,"undefined",7.39903333333333,24,"exp01"
"[0, False]","control4",20,"undefined",7.39903333333333,25,"exp01"
"[0.01, False]","66765:5",20,"undefined",7.39903333333333,26,"exp01"
"[0.38, False]","148183:40",20,"undefined",7.39903333333333,27,"exp01"
"[0.7, False]","159124:81",20,"undefined",7.39903333333333,28,"exp01"
"[0.42, False]","63221:32",20,"undefined",7.39903333333333,29,"exp01"
"[0, False]","177105:58",20,"undefined",7.39903333333333,30,"exp01"
"[0.29, False]","control2",20,"undefined",7.39903333333333,31,"exp01"
"[0.96, 'true']","example1",21,"undefined",17.6015,2,"exp01"
"[0, 'true']","example2",21,"undefined",17.6015,3,"exp01"
"[1, 'false']","example3",21,"undefined",17.6015,4,"exp01"
"[1, 'false']","example4",21,"undefined",17.6015,5,"exp01"
"[0.29, 'false']","example5",21,"undefined",17.6015,6,"exp01"
"[0.1, False]","135453:35",21,"undefined",17.6015,8,"exp01"
"[0.08, True]","87654:14",21,"undefined",17.6015,9,"exp01"
"[0.08, False]","164352:16",21,"undefined",17.6015,10,"exp01"
"[0, False]","148183:40",21,"undefined",17.6015,11,"exp01"
"[0.31, False]","control3",21,"undefined",17.6015,12,"exp01"
"[0.33, True]","18087:40",21,"undefined",17.6015,13,"exp01"
"[0, False]","2722:7",21,"undefined",17.6015,14,"exp01"
"[0.49, True]","129171:26",21,"undefined",17.6015,15,"exp01"
"[0.09, True]","55892:50",21,"undefined",17.6015,16,"exp01"
"[0.07, False]","control4",21,"undefined",17.6015,17,"exp01"
"[0, False]","164368:12",21,"undefined",17.6015,18,"exp01"
"[0.04, True]","164858:59",21,"undefined",17.6015,19,"exp01"
"[0.13, True]","66765:5",21,"undefined",17.6015,20,"exp01"
"[0.78, True]","159588:39",21,"undefined",17.6015,21,"exp01"
"[0.91, True]","161373:22",21,"undefined",17.6015,22,"exp01"
"[0, False]","control2",21,"undefined",17.6015,23,"exp01"
"[0.52, True]","30391:38",21,"undefined",17.6015,24,"exp01"
"[0.25, True]","63221:32",21,"undefined",17.6015,25,"exp01"
"[0.07, True]","159124:81",21,"undefined",17.6015,26,"exp01"
"[0.62, True]","55920:12",21,"undefined",17.6015,27,"exp01"
"[1, False]","control1",21,"undefined",17.6015,28,"exp01"
"[0.08, False]","13469:7",21,"undefined",17.6015,29,"exp01"
"[1, False]","177474:15",21,"undefined",17.6015,30,"exp01"
"[0.11, False]","177105:58",21,"undefined",17.6015,31,"exp01"
"[0.98, 'true']","example1",22,"undefined",8.65726666666667,2,"exp01"
"[0.05, 'true']","example2",22,"undefined",8.65726666666667,3,"exp01"
"[0.92, 'false']","example3",22,"undefined",8.65726666666667,4,"exp01"
"[0.86, 'false']","example4",22,"undefined",8.65726666666667,5,"exp01"
"[0.88, 'false']","example5",22,"undefined",8.65726666666667,6,"exp01"
"[0.04, 'false']","example5",22,"undefined",8.65726666666667,6,"exp01"
"[0.06, False]","control4",22,"undefined",8.65726666666667,8,"exp01"
"[0.22, False]","164368:12",22,"undefined",8.65726666666667,9,"exp01"
