"","rating","strange","tgrep_id","workerid","Answer.time_in_minutes","slide_number_in_experiment","speaker_cond"
"455","0.06"," false","164368:12",14,27.4835333333333,27,"exp01"
"456","0.2"," false","148183:40",14,27.4835333333333,28,"exp01"
"457","0.42"," false","63221:32",14,27.4835333333333,29,"exp01"
"458","0.96"," false","159124:81",14,27.4835333333333,30,"exp01"
"459","0.01"," false","control1",14,27.4835333333333,31,"exp01"
"460","0.59"," true","example1",15,4.03316666666667,2,"exp01"
"461","0.52"," true","example2",15,4.03316666666667,3,"exp01"
"462","0.24"," true","example2",15,4.03316666666667,3,"exp01"
"463","0"," true","examplecheckbox3",15,4.03316666666667,4,"exp01"
"464","0.45"," false","example3",15,4.03316666666667,4,"exp01"
"465","0.79"," false","example3",15,4.03316666666667,4,"exp01"
"466","0.32"," false","example4",15,4.03316666666667,5,"exp01"
"467","0.83"," false","example4",15,4.03316666666667,5,"exp01"
"468","0.76"," false","example5",15,4.03316666666667,6,"exp01"
"469","0.2"," false","example5",15,4.03316666666667,6,"exp01"
"470","0.46"," false","159124:81",15,4.03316666666667,8,"exp01"
"471","0.75"," false","control3",15,4.03316666666667,9,"exp01"
"472","0.47"," false","135453:35",15,4.03316666666667,10,"exp01"
"473","0.79"," false","177105:58",15,4.03316666666667,11,"exp01"
"474","0.32"," false","164352:16",15,4.03316666666667,12,"exp01"
"475","0.46"," false","148183:40",15,4.03316666666667,13,"exp01"
"476","0.79"," false","164858:59",15,4.03316666666667,14,"exp01"
"477","0.19"," false","30391:38",15,4.03316666666667,15,"exp01"
"478","0.2"," false","control4",15,4.03316666666667,16,"exp01"
"479","0.67"," false","66765:5",15,4.03316666666667,17,"exp01"
"480","0.38"," false","55920:12",15,4.03316666666667,18,"exp01"
"481","0.3"," false","13469:7",15,4.03316666666667,19,"exp01"
"482","0.72"," false","129171:26",15,4.03316666666667,20,"exp01"
"483","0.25"," false","18087:40",15,4.03316666666667,21,"exp01"
"484","0.35"," false","161373:22",15,4.03316666666667,22,"exp01"
"485","0.76"," false","159588:39",15,4.03316666666667,23,"exp01"
"486","0.72"," false","2722:7",15,4.03316666666667,24,"exp01"
"487","0.37"," false","55892:50",15,4.03316666666667,25,"exp01"
"488","0.28"," false","control2",15,4.03316666666667,26,"exp01"
"489","0.28"," false","177474:15",15,4.03316666666667,27,"exp01"
"490","0.29"," false","87654:14",15,4.03316666666667,28,"exp01"
"491","0.43"," false","control1",15,4.03316666666667,29,"exp01"
"492","0.81"," false","164368:12",15,4.03316666666667,30,"exp01"
"493","0.36"," false","63221:32",15,4.03316666666667,31,"exp01"
"494","0.93"," true","example1",16,17.36025,2,"exp01"
"495","0"," false","examplecheckbox2",16,17.36025,3,"exp01"
"496","0.12"," true","example2",16,17.36025,3,"exp01"
"497","0.93"," false","example3",16,17.36025,4,"exp01"
"498","0.27"," false","example4",16,17.36025,5,"exp01"
"499","0.76"," false","example4",16,17.36025,5,"exp01"
"500","0.3"," false","example5",16,17.36025,6,"exp01"
"501","0.84"," false","control1",16,17.36025,8,"exp01"
"502","0.38"," false","66765:5",16,17.36025,9,"exp01"
"503","0.82"," true","55892:50",16,17.36025,10,"exp01"
"504","0.77"," true","177474:15",16,17.36025,11,"exp01"
"505","0.28"," false","control2",16,17.36025,12,"exp01"
"506","0.95"," false","18087:40",16,17.36025,13,"exp01"
"507","0.85"," false","164858:59",16,17.36025,14,"exp01"
"508","0.97"," false","63221:32",16,17.36025,15,"exp01"
"509","0.96"," false","177105:58",16,17.36025,16,"exp01"
"510","0.45"," false","control3",16,17.36025,17,"exp01"
"511","0.78"," false","13469:7",16,17.36025,18,"exp01"
"512","0.82"," false","159124:81",16,17.36025,19,"exp01"
"513","0.16"," false","129171:26",16,17.36025,20,"exp01"
"514","0.74"," false","2722:7",16,17.36025,21,"exp01"
"515","0.87"," false","164368:12",16,17.36025,22,"exp01"
"516","0.29"," false","135453:35",16,17.36025,23,"exp01"
"517","0.91"," false","control4",16,17.36025,24,"exp01"
"518","0.82"," false","30391:38",16,17.36025,25,"exp01"
"519","0.35"," false","164352:16",16,17.36025,26,"exp01"
"520","0.88"," false","55920:12",16,17.36025,27,"exp01"
"521","0.87"," false","148183:40",16,17.36025,28,"exp01"
"522","0.93"," false","161373:22",16,17.36025,29,"exp01"
"523","0.84"," true","87654:14",16,17.36025,30,"exp01"
"524","0.91"," false","159588:39",16,17.36025,31,"exp01"
"525","0.97"," true","example1",17,38.13155,2,"exp01"
"526","0.07"," true","example2",17,38.13155,3,"exp01"
"527","0.05"," false","example3",17,38.13155,4,"exp01"
"528","1"," false","example3",17,38.13155,4,"exp01"
"529","0.99"," false","example4",17,38.13155,5,"exp01"
"530","0.98"," false","example5",17,38.13155,6,"exp01"
"531","0.01"," false","example5",17,38.13155,6,"exp01"
"532","0.99"," true","159588:39",17,38.13155,8,"exp01"
"533","0.98"," false","18087:40",17,38.13155,9,"exp01"
"534","0"," false","55892:50",17,38.13155,10,"exp01"
"535","0.98"," false","129171:26",17,38.13155,11,"exp01"
"536","0.99"," false","66765:5",17,38.13155,12,"exp01"
"537","0.01"," false","177105:58",17,38.13155,13,"exp01"
"538","0.02"," false","control3",17,38.13155,14,"exp01"
"539","0.01"," false","control4",17,38.13155,15,"exp01"
"540","0.02"," false","13469:7",17,38.13155,16,"exp01"
"541","0.01"," false","161373:22",17,38.13155,17,"exp01"
"542","0"," false","87654:14",17,38.13155,18,"exp01"
"543","0.01"," false","control2",17,38.13155,19,"exp01"
"544","0"," false","177474:15",17,38.13155,20,"exp01"
"545","1"," false","control1",17,38.13155,21,"exp01"
"546","0.01"," false","63221:32",17,38.13155,22,"exp01"
"547","0"," false","2722:7",17,38.13155,23,"exp01"
"548","0.01"," false","55920:12",17,38.13155,24,"exp01"
"549","0.98"," false","159124:81",17,38.13155,25,"exp01"
"550","0"," false","164368:12",17,38.13155,26,"exp01"
"551","1"," false","135453:35",17,38.13155,27,"exp01"
"552","1"," false","148183:40",17,38.13155,28,"exp01"
"553","0.99"," false","164858:59",17,38.13155,29,"exp01"
"554","1"," false","30391:38",17,38.13155,30,"exp01"
"555","1"," false","164352:16",17,38.13155,31,"exp01"
"556","0.75"," true","example1",18,4.8576,2,"exp01"
"557","0"," false","examplecheckbox2",18,4.8576,3,"exp01"
"558","0"," not_sure","examplecheckbox2",18,4.8576,3,"exp01"
"559","0.77"," true","example2",18,4.8576,3,"exp01"
"560","0.19"," true","example2",18,4.8576,3,"exp01"
"561","0"," true","examplecheckbox3",18,4.8576,4,"exp01"
"562","0"," not_sure","examplecheckbox3",18,4.8576,4,"exp01"
"563","0.8"," false","example3",18,4.8576,4,"exp01"
"564","0.78"," true","example4",18,4.8576,5,"exp01"
"565","0.89"," true","example5",18,4.8576,6,"exp01"
"566","0.16"," true","example5",18,4.8576,6,"exp01"
"567","0.44"," false","control2",18,4.8576,8,"exp01"
"568","0.22"," true","129171:26",18,4.8576,9,"exp01"
"569","0.85"," false","177474:15",18,4.8576,10,"exp01"
"570","0.71"," false","164368:12",18,4.8576,11,"exp01"
"571","0.29"," false","161373:22",18,4.8576,12,"exp01"
"572","0.76"," false","159124:81",18,4.8576,13,"exp01"
"573","0.17"," false","177105:58",18,4.8576,14,"exp01"
"574","0.83"," false","164858:59",18,4.8576,15,"exp01"
"575","0.85"," false","13469:7",18,4.8576,16,"exp01"
"576","0.75"," false","66765:5",18,4.8576,17,"exp01"
"577","0.77"," false","2722:7",18,4.8576,18,"exp01"
"578","0.23"," false","30391:38",18,4.8576,19,"exp01"
"579","0.76"," false","135453:35",18,4.8576,20,"exp01"
"580","0.84"," true","control1",18,4.8576,21,"exp01"
"581","0.75"," false","63221:32",18,4.8576,22,"exp01"
"582","0.77"," false","control4",18,4.8576,23,"exp01"
"583","0.71"," false","control3",18,4.8576,24,"exp01"
"584","0.28"," false","87654:14",18,4.8576,25,"exp01"
"585","0.88"," false","18087:40",18,4.8576,26,"exp01"
"586","0.56"," false","55892:50",18,4.8576,27,"exp01"
"587","0.82"," false","159588:39",18,4.8576,28,"exp01"
"588","0.79"," false","164352:16",18,4.8576,29,"exp01"
"589","0.37"," false","148183:40",18,4.8576,30,"exp01"
"590","0.77"," false","55920:12",18,4.8576,31,"exp01"
"591","0.44"," true","example1",19,10.8425,2,"exp01"
"592","0.85"," true","example1",19,10.8425,2,"exp01"
"593","0.85"," true","example2",19,10.8425,3,"exp01"
"594","0.14"," true","example2",19,10.8425,3,"exp01"
"595","0"," not_sure","examplecheckbox3",19,10.8425,4,"exp01"
"596","0.7"," false","example3",19,10.8425,4,"exp01"
"597","0.84"," true","example4",19,10.8425,5,"exp01"
"598","0.22"," false","example5",19,10.8425,6,"exp01"
"599","0.58"," false","control2",19,10.8425,8,"exp01"
"600","0.55"," false","55920:12",19,10.8425,9,"exp01"
"601","0.48"," false","129171:26",19,10.8425,10,"exp01"
"602","0.66"," false","13469:7",19,10.8425,11,"exp01"
"603","0.45"," false","control3",19,10.8425,12,"exp01"
"604","0.62"," false","2722:7",19,10.8425,13,"exp01"
"605","0.59"," false","63221:32",19,10.8425,14,"exp01"
"606","0.71"," false","control4",19,10.8425,15,"exp01"
"607","0.48"," false","30391:38",19,10.8425,16,"exp01"
"608","0.69"," false","55892:50",19,10.8425,17,"exp01"
"609","0.48"," false","66765:5",19,10.8425,18,"exp01"
"610","0.81"," false","177105:58",19,10.8425,19,"exp01"
"611","0.5"," false","159124:81",19,10.8425,20,"exp01"
"612","0.6"," false","177474:15",19,10.8425,21,"exp01"
"613","0.73"," true","161373:22",19,10.8425,22,"exp01"
"614","0.65"," false","87654:14",19,10.8425,23,"exp01"
"615","0.51"," false","control1",19,10.8425,24,"exp01"
"616","0.65"," false","159588:39",19,10.8425,25,"exp01"
"617","0.6"," false","135453:35",19,10.8425,26,"exp01"
"618","0.84"," false","148183:40",19,10.8425,27,"exp01"
"619","0.61"," false","164858:59",19,10.8425,28,"exp01"
"620","0.78"," false","164368:12",19,10.8425,29,"exp01"
"621","0.6"," false","164352:16",19,10.8425,30,"exp01"
"622","0.68"," false","18087:40",19,10.8425,31,"exp01"
"623","0"," not_sure","examplecheckbox1",20,7.39903333333333,2,"exp01"
"624","1"," true","example1",20,7.39903333333333,2,"exp01"
"625","0"," false","examplecheckbox2",20,7.39903333333333,3,"exp01"
"626","0"," true","example2",20,7.39903333333333,3,"exp01"
"627","0"," true","examplecheckbox3",20,7.39903333333333,4,"exp01"
"628","0.71"," false","example3",20,7.39903333333333,4,"exp01"
"629","0"," false","example4",20,7.39903333333333,5,"exp01"
"630","0.97"," false","example4",20,7.39903333333333,5,"exp01"
"631","1"," false","example5",20,7.39903333333333,6,"exp01"
"632","0"," false","example5",20,7.39903333333333,6,"exp01"
"633","0"," false","control3",20,7.39903333333333,8,"exp01"
"634","0.48"," false","135453:35",20,7.39903333333333,9,"exp01"
"635","0"," false","control1",20,7.39903333333333,10,"exp01"
"636","0.48"," false","159588:39",20,7.39903333333333,11,"exp01"
"637","0"," false","161373:22",20,7.39903333333333,12,"exp01"
"638","0.91"," false","164352:16",20,7.39903333333333,13,"exp01"
"639","0.02"," false","30391:38",20,7.39903333333333,14,"exp01"
"640","0.03"," false","164368:12",20,7.39903333333333,15,"exp01"
"641","0.98"," false","164858:59",20,7.39903333333333,16,"exp01"
"642","0.02"," false","55920:12",20,7.39903333333333,17,"exp01"
"643","1"," false","129171:26",20,7.39903333333333,18,"exp01"
"644","0"," false","2722:7",20,7.39903333333333,19,"exp01"
"645","0.3"," false","18087:40",20,7.39903333333333,20,"exp01"
"646","0.95"," false","87654:14",20,7.39903333333333,21,"exp01"
"647","0.71"," false","177474:15",20,7.39903333333333,22,"exp01"
"648","0.14"," false","55892:50",20,7.39903333333333,23,"exp01"
"649","0.72"," false","13469:7",20,7.39903333333333,24,"exp01"
"650","0"," false","control4",20,7.39903333333333,25,"exp01"
"651","0.01"," false","66765:5",20,7.39903333333333,26,"exp01"
"652","0.38"," false","148183:40",20,7.39903333333333,27,"exp01"
"653","0.7"," false","159124:81",20,7.39903333333333,28,"exp01"
"654","0.42"," false","63221:32",20,7.39903333333333,29,"exp01"
"655","0"," false","177105:58",20,7.39903333333333,30,"exp01"
"656","0.29"," false","control2",20,7.39903333333333,31,"exp01"
"657","0.96"," true","example1",21,17.6015,2,"exp01"
"658","0"," true","example2",21,17.6015,3,"exp01"
"659","1"," false","example3",21,17.6015,4,"exp01"
"660","1"," false","example4",21,17.6015,5,"exp01"
"661","0.29"," false","example5",21,17.6015,6,"exp01"
"662","0.1"," false","135453:35",21,17.6015,8,"exp01"
"663","0.08"," true","87654:14",21,17.6015,9,"exp01"
"664","0.08"," false","164352:16",21,17.6015,10,"exp01"
"665","0"," false","148183:40",21,17.6015,11,"exp01"
"666","0.31"," false","control3",21,17.6015,12,"exp01"
"667","0.33"," true","18087:40",21,17.6015,13,"exp01"
"668","0"," false","2722:7",21,17.6015,14,"exp01"
"669","0.49"," true","129171:26",21,17.6015,15,"exp01"
"670","0.09"," true","55892:50",21,17.6015,16,"exp01"
"671","0.07"," false","control4",21,17.6015,17,"exp01"
"672","0"," false","164368:12",21,17.6015,18,"exp01"
"673","0.04"," true","164858:59",21,17.6015,19,"exp01"
"674","0.13"," true","66765:5",21,17.6015,20,"exp01"
"675","0.78"," true","159588:39",21,17.6015,21,"exp01"
"676","0.91"," true","161373:22",21,17.6015,22,"exp01"
"677","0"," false","control2",21,17.6015,23,"exp01"
"678","0.52"," true","30391:38",21,17.6015,24,"exp01"
"679","0.25"," true","63221:32",21,17.6015,25,"exp01"
"680","0.07"," true","159124:81",21,17.6015,26,"exp01"
"681","0.62"," true","55920:12",21,17.6015,27,"exp01"
"682","1"," false","control1",21,17.6015,28,"exp01"
"683","0.08"," false","13469:7",21,17.6015,29,"exp01"
"684","1"," false","177474:15",21,17.6015,30,"exp01"
"685","0.11"," false","177105:58",21,17.6015,31,"exp01"
"686","0.98"," true","example1",22,8.65726666666667,2,"exp01"
"687","0.05"," true","example2",22,8.65726666666667,3,"exp01"
"688","0.92"," false","example3",22,8.65726666666667,4,"exp01"
"689","0.86"," false","example4",22,8.65726666666667,5,"exp01"
"690","0.88"," false","example5",22,8.65726666666667,6,"exp01"
"691","0.04"," false","example5",22,8.65726666666667,6,"exp01"
"692","0.06"," false","control4",22,8.65726666666667,8,"exp01"
"693","0.22"," false","164368:12",22,8.65726666666667,9,"exp01"
"694","0.12"," false","30391:38",22,8.65726666666667,10,"exp01"
"695","0.86"," false","63221:32",22,8.65726666666667,11,"exp01"
"696","0.13"," false","135453:35",22,8.65726666666667,12,"exp01"
"697","0.12"," false","18087:40",22,8.65726666666667,13,"exp01"
"698","0.16"," false","control1",22,8.65726666666667,14,"exp01"
"699","0.19"," false","164858:59",22,8.65726666666667,15,"exp01"
"700","0.19"," false","66765:5",22,8.65726666666667,16,"exp01"
"701","0.21"," false","164352:16",22,8.65726666666667,17,"exp01"
"702","0.32"," false","129171:26",22,8.65726666666667,18,"exp01"
"703","0.27"," false","55892:50",22,8.65726666666667,19,"exp01"
"704","0.33"," false","159588:39",22,8.65726666666667,20,"exp01"
"705","0.17"," false","control2",22,8.65726666666667,21,"exp01"
"706","0.26"," false","control3",22,8.65726666666667,22,"exp01"
"707","0.25"," false","148183:40",22,8.65726666666667,23,"exp01"
"708","0.19"," false","13469:7",22,8.65726666666667,24,"exp01"
"709","0.2"," false","177474:15",22,8.65726666666667,25,"exp01"
"710","0.17"," false","55920:12",22,8.65726666666667,26,"exp01"
"711","0.17"," false","177105:58",22,8.65726666666667,27,"exp01"
"712","0.2"," false","2722:7",22,8.65726666666667,28,"exp01"
"713","0.16"," false","161373:22",22,8.65726666666667,29,"exp01"
"714","0.26"," false","87654:14",22,8.65726666666667,30,"exp01"
"715","0.39"," false","159124:81",22,8.65726666666667,31,"exp01"
"716","0.86"," true","example1",23,14.3959666666667,2,"exp01"
"717","0.27"," true","example2",23,14.3959666666667,3,"exp01"
"718","0.66"," false","example3",23,14.3959666666667,4,"exp01"
"719","0.65"," true","example4",23,14.3959666666667,5,"exp01"
"720","0.76"," true","example5",23,14.3959666666667,6,"exp01"
"721","0.13"," true","example5",23,14.3959666666667,6,"exp01"
"722","0.07"," false","18087:40",23,14.3959666666667,8,"exp01"
"723","0.56"," false","30391:38",23,14.3959666666667,9,"exp01"
"724","0.74"," false","164352:16",23,14.3959666666667,10,"exp01"
"725","0.69"," false","159124:81",23,14.3959666666667,11,"exp01"
"726","0.1"," false","148183:40",23,14.3959666666667,12,"exp01"
"727","0.76"," false","66765:5",23,14.3959666666667,13,"exp01"
"728","0.35"," false","161373:22",23,14.3959666666667,14,"exp01"
"729","0.28"," true","control2",23,14.3959666666667,15,"exp01"
"730","0.75"," false","164368:12",23,14.3959666666667,16,"exp01"
"731","0.77"," false","63221:32",23,14.3959666666667,17,"exp01"
"732","0.78"," false","177105:58",23,14.3959666666667,18,"exp01"
"733","0.23"," false","2722:7",23,14.3959666666667,19,"exp01"
"734","0.13"," false","13469:7",23,14.3959666666667,20,"exp01"
"735","0.82"," false","177474:15",23,14.3959666666667,21,"exp01"
"736","0.97"," false","87654:14",23,14.3959666666667,22,"exp01"
"737","0.15"," false","129171:26",23,14.3959666666667,23,"exp01"
"738","0.51"," false","55920:12",23,14.3959666666667,24,"exp01"
"739","0.37"," false","159588:39",23,14.3959666666667,25,"exp01"
"740","0.2"," false","55892:50",23,14.3959666666667,26,"exp01"
"741","0.83"," false","135453:35",23,14.3959666666667,27,"exp01"
"742","0.12"," false","control4",23,14.3959666666667,28,"exp01"
"743","0.05"," false","control3",23,14.3959666666667,29,"exp01"
"744","0.04"," false","164858:59",23,14.3959666666667,30,"exp01"
"745","0.09"," true","control1",23,14.3959666666667,31,"exp01"
"746","0.88"," true","example1",24,4.9896,2,"exp01"
"747","0"," not_sure","examplecheckbox2",24,4.9896,3,"exp01"
"748","0"," true","example2",24,4.9896,3,"exp01"
"749","1"," false","example3",24,4.9896,4,"exp01"
"750","1"," false","example4",24,4.9896,5,"exp01"
"751","0"," unclear","example5",24,4.9896,6,"exp01"
"752","0.53"," false","55892:50",24,4.9896,8,"exp01"
"753","0.83"," false","18087:40",24,4.9896,9,"exp01"
"754","1"," false","87654:14",24,4.9896,10,"exp01"
"755","1"," false","177474:15",24,4.9896,11,"exp01"
"756","0.48"," true","30391:38",24,4.9896,12,"exp01"
"757","0"," true","164368:12",24,4.9896,13,"exp01"
"758","0.86"," false","2722:7",24,4.9896,14,"exp01"
"759","0.13"," false","135453:35",24,4.9896,15,"exp01"
"760","1"," false","66765:5",24,4.9896,16,"exp01"
"761","0"," false","159124:81",24,4.9896,17,"exp01"
"762","0.07"," false","13469:7",24,4.9896,18,"exp01"
"763","0"," false","164858:59",24,4.9896,19,"exp01"
"764","0"," false","control2",24,4.9896,20,"exp01"
"765","0.47"," false","129171:26",24,4.9896,21,"exp01"
"766","0.61"," false","63221:32",24,4.9896,22,"exp01"
"767","0"," false","control4",24,4.9896,23,"exp01"
"768","0"," false","177105:58",24,4.9896,24,"exp01"
"769","1"," false","control3",24,4.9896,25,"exp01"
"770","1"," false","159588:39",24,4.9896,26,"exp01"
